公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,4811678,9617393,5964991,-49.96,-19.33,14429071,12096661,19.28,-
1102,亞泥,3408539,6769986,3049461,-49.65,11.77,10178525,7211591,41.14,-
1103,嘉泥,125590,172094,171513,-27.02,-26.77,297684,404170,-26.34,-
1104,環泥,268120,460482,308357,-41.77,-13.04,728601,672222,8.38,-
1108,幸福,197481,320340,232100,-38.35,-14.91,517821,548873,-5.65,-
1109,信大,182926,475455,174572,-61.52,4.78,658381,507632,29.69,-
1110,東泥,97264,153308,115850,-36.55,-16.04,250572,219853,13.97,-
1201,味全,1220516,1301271,1127074,-6.2,8.29,2521787,2340595,7.74,-
1203,味王,452100,497660,472692,-9.15,-4.35,949760,1016180,-6.53,-
1210,大成,5485976,6653413,5549618,-17.54,-1.14,12139389,11823926,2.66,-
1213,大飲,42414,71779,46859,-40.91,-9.48,114193,125342,-8.89,-
1215,卜蜂,1477686,1767920,1415146,-16.41,4.41,3245606,3062434,5.98,-
1216,統一,30250749,38161968,28430863,-20.73,6.4,68412717,63202919,8.24,-
1217,愛之味,290269,373733,257183,-22.33,12.86,664003,648308,2.42,-
1218,泰山,524076,687725,526314,-23.79,-0.42,1211801,1225760,-1.13,-
1219,福壽,808692,1008526,856122,-19.81,-5.54,1817218,1865024,-2.56,-
1220,台榮,129527,240011,132487,-46.03,-2.23,369538,323821,14.11,-
1225,福懋油,788933,1031250,767569,-23.49,2.78,1820183,1657323,9.82,-
1227,佳格,1996808,3980082,1414397,-49.82,41.17,5976890,4888004,22.27,-
1229,聯華,331407,444041,329426,-25.36,0.6,775448,721234,7.51,2018年起本公司遵循IFRS15揭露合併營收，同時將去年同期重分類表達。
1231,聯華食,583338,806520,503680,-27.67,15.81,1389858,1184736,17.31,-
1232,大統益,1215211,1400426,1254503,-13.22,-3.13,2615638,2859294,-8.52,-
1233,天仁,191007,197963,148173,-3.51,28.9,388970,388256,0.18,-
1234,黑松,756264,881127,654021,-14.17,15.63,1637391,1594193,2.7,-
1235,興泰,1394,2099,2819,-33.58,-50.54,3493,6380,-45.25,2月份上班天數較往年少
1236,宏亞,157336,270908,106142,-41.92,48.23,428245,331074,29.35,-
1702,南僑,1146735,1663425,1042242,-31.06,10.02,2810160,2499168,12.44,-
1737,臺鹽,185241,242652,181455,-23.65,2.08,427893,420774,1.69,-
1301,台塑,14112249,19156751,14967527,-26.33,-5.71,33269000,29775042,11.73,-
1303,南亞,23999666,29161203,22900325,-17.7,4.8,53160869,46898788,13.35,-
1304,台聚,3891148,5546802,4465094,-29.84,-12.85,9437950,8766308,7.66,-
1305,華夏,1191222,1551201,1234618,-23.2,-3.51,2742423,2310207,18.7,-
1307,三芳,598839,782396,871533,-23.46,-31.28,1381235,1612285,-14.33,-
1308,亞聚,397145,438679,539426,-9.46,-26.37,835824,959239,-12.86,-
1309,台達化,1189933,1937171,1386209,-38.57,-14.15,3127104,2883131,8.46,-
1310,台苯,1312915,1358715,1161500,-3.37,13.03,2671630,2403222,11.16,-
1312,國喬,1867306,2350511,1630348,-20.55,14.53,4217818,3633992,16.06,-
1313,聯成,2594276,5413681,3346134,-52.07,-22.46,8042090,6317492,27.29,-
1314,中石化,2923021,3291109,2820972,-11.18,3.61,6214130,5860252,6.03,-
1315,達新,166222,207440,164251,-19.86,1.19,373662,446352,-16.28,-
1321,大洋,310012,462727,305541,-33.0,1.46,773058,645738,19.71,-
1323,永裕,234815,285747,219747,-17.82,6.85,520563,442963,17.51,-
1324,地球,66470,87808,79878,-24.3,-16.78,154278,167164,-7.7,-
1325,恆大,65751,81120,59603,-18.94,10.31,146871,158807,-7.51,-
1326,台化,29988599,33809637,29675702,-11.3,1.05,63798236,59742802,6.78,-
4306,炎洲,1309926,1678052,1245725,-21.93,5.15,2987978,2461480,21.38,-
1402,遠東新,15829489,18817633,16342337,-15.87,-3.13,34647122,32734927,5.84,-
1409,新纖,2500606,3091730,2910900,-19.11,-14.09,5592336,5434938,2.89,-
1410,南染,31637,44092,43418,-28.24,-27.13,75729,82757,-8.49,-
1413,宏洲,238698,367772,230988,-35.09,3.33,606470,434160,39.68,-
1414,東和,71226,70884,107775,0.48,-33.91,142110,142139,-0.02,-
1417,嘉裕,158076,175606,230993,-9.98,-31.56,333682,479197,-30.36,-
1418,東華,49401,38300,111792,28.98,-55.8,87701,203736,-56.95,因定修配合生產線出貨
1419,新紡,100745,109417,97116,-7.92,3.73,210162,226785,-7.32,-
1423,利華,51334,75778,50473,-32.25,1.7,127112,85822,48.11,-
1434,福懋,2956909,3574397,3198296,-17.27,-7.54,6531306,6356935,2.74,-
1439,中和,20871,22207,25776,-6.01,-19.02,43078,51552,-16.43,-
1440,南紡,1619825,2137441,1727052,-24.21,-6.2,3757266,3054182,23.02,-
1441,大東,106841,159369,132800,-32.95,-19.54,266210,232230,14.63,-
1443,立益,85477,94642,86518,-9.68,-1.2,180119,223060,-19.25,-
1444,力麗,675589,1056385,809977,-36.04,-16.59,1731974,1479747,17.04,-
1445,大宇,103048,140672,113416,-26.74,-9.14,243720,229986,5.97,-
1446,宏和,16297,41171,33409,-60.41,-51.21,57469,82380,-30.23,成衣接單仍不穩定及二月份營業天數減少
1447,力鵬,1289730,1640770,1549027,-21.39,-16.73,2930500,2885860,1.54,-
1449,佳和,174490,188226,187151,-7.29,-6.76,362716,340592,6.49,-
1451,年興,542171,599453,754009,-9.55,-28.09,1141624,1609393,-29.06,"106年度調整減除出售部門營收，106年2月調整後營收為478,064仟元，106年調整後累計營收為1,073,409仟元。"
1452,宏益,125426,196337,183200,-36.11,-31.53,321763,330838,-2.74,-
1453,大將,62,987,962,-93.71,-93.55,1049,2024,-48.17,本月營收減少，係因農曆年節休假紗支出貨減少所致。
1454,台富,113640,169094,142465,-32.79,-20.23,282735,277865,1.75,-
1455,集盛,1176670,1460821,1356846,-19.45,-13.27,2637491,2643930,-0.24,-
1456,怡華,22563,26142,99033,-13.69,-77.21,48705,146627,-66.78,因去年同期認列建設收入所致
1457,宜進,386352,562837,368323,-31.35,4.89,949190,696944,36.19,-
1459,聯發,181770,336009,282359,-45.9,-35.62,517493,468524,10.45,-
1460,宏遠,611248,883213,636071,-30.79,-3.9,1494878,1374076,8.79,-
1463,強盛,88321,127782,66401,-30.88,33.01,216103,294349,-26.58,子公司保強建設建案交屋入帳
1464,得力,563463,691383,603760,-18.5,-6.67,1254846,1150998,9.02,-
1465,偉全,41278,139036,97456,-70.31,-57.64,180314,240178,-24.92,因春節時段不同致影響月份營收差異
1466,聚隆,281969,285105,270046,-1.09,4.41,567074,538728,5.26,-
1467,南緯,595195,403374,519754,47.55,14.51,998568,1043476,-4.3,-
1468,昶和,39875,51600,38017,-22.72,4.88,91475,98496,-7.12,-
1470,大統新創,47585,52771,58106,-9.82,-18.1,100356,105447,-4.82,-
1472,三洋紡,47083,74332,46692,-36.65,0.83,121415,98793,22.89,-
1473,台南,720386,808378,616554,-10.88,16.84,1528764,1380776,10.71,-
1474,弘裕,171433,342782,243096,-49.98,-29.47,514215,452500,13.63,-
1475,業旺,3550,6492,15711,-45.31,-77.4,10042,31374,-67.99,調整紡織產品銷售組合
1476,儒鴻,1723135,2408736,1428118,-28.46,20.65,4131871,3370727,22.58,-
1477,聚陽,1699987,1577461,1619254,7.76,4.98,3277448,3425082,-4.31,-
4414,如興,1236203,1135198,206526,8.89,498.57,2371401,420896,463.41,本公司收購JD United Holdings (BVI)Limited與Tooku Holdings Limited之股份，106年8月1日為合併基準日
4426,利勤,126926,203563,138179,-37.64,-8.14,330489,281994,17.19,-
4438,廣越,238044,450512,153499,-47.16,55.07,688556,479972,43.45,主係韓國冬奧、北美及中國天冷急單效應，主力客戶Nike lab、Patagonia、Arc'teryx及TheNorthFace功能衣新產品熱銷
1503,士電,1567752,2156908,1526990,-27.31,2.66,3724660,3249026,14.63,-
1504,東元,3566232,4222993,3689301,-15.55,-3.33,7789225,7641922,1.92,-
1506,正道,103506,114989,110119,-9.98,-6.0,218495,220209,-0.77,-
1507,永大,1258408,1499917,1429428,-16.1,-11.96,2758325,2845964,-3.07,此為本公司自結數
1513,中興電,699306,691777,698395,1.08,0.13,1391083,1487736,-6.49,-
1514,亞力,296187,362828,240915,-18.36,22.94,659016,464497,41.87,-
1515,力山,237132,396955,218403,-40.26,8.57,634087,510169,24.28,-
1517,利奇,153139,271219,192255,-43.53,-20.34,424358,402506,5.42,-
1519,華城,309952,418601,277964,-25.95,11.5,728553,435168,67.41,累計二月較同期增加主要為外銷案。
1526,日馳,82781,100382,68943,-17.53,20.07,183163,121421,50.84,因市場需求增加，致本月營收優於去年同期。
1527,鑽全,226704,370117,266844,-38.74,-15.04,596821,633945,-5.85,-
1528,恩德,400210,341431,203425,17.21,96.73,741641,480232,54.43,本月營業收入淨額較去年同期大幅增加，主要係106年2月設立之德國子公司及電子機械銷貨增加所致
1529,樂士,5593,4580,6586,22.11,-15.07,10173,10571,-3.76,-
1530,亞崴,230191,366386,310050,-37.17,-25.75,596577,600833,-0.7,-
1531,高林股,114126,198562,154420,-42.52,-26.09,312688,350993,-10.91,-
1532,勤美,914128,1297418,1145249,-29.54,-20.18,2211546,2252048,-1.79,-
1535,中宇,746087,1016759,447448,-26.62,66.74,1762846,1154077,52.74,營收與去年同期差異66.74%，主係本期工案陸續依進度估驗所致
1537,廣隆,495972,726523,478706,-31.73,3.6,1222495,1028948,18.81,-
1538,正峰,35899,46620,52449,-22.99,-31.55,82519,108077,-23.64,-
1539,巨庭,195405,321833,223859,-39.28,-12.71,517238,522169,-0.94,-
1540,喬福,33622,43395,35130,-22.52,-4.29,77017,93457,-17.59,-
1541,錩泰,151252,286721,233482,-47.24,-35.21,437972,533696,-17.93,-
1558,伸興,332239,346240,296245,-4.04,12.15,678479,612652,10.74,-
1560,中砂,371607,422122,369177,-11.96,0.65,793729,751284,5.64,-
1583,程泰,462318,650360,510503,-28.91,-9.43,1112678,968552,14.88,-
1597,直得,138541,171408,82658,-19.17,67.6,309949,148057,109.34,產業景氣發展加上積極拓展業務，致營業收入本月較去年同期成長67.61%；本年較去年同期成長109.34%
2049,上銀,1911575,2255359,1428898,-15.24,33.77,4166934,2697655,54.46,景氣持續暢旺，產能逐漸提升，致營收較去年同期成長54.47%
2241,艾姆勒,32220,27948,34871,15.28,-7.6,60168,61629,-2.37,-
2371,大同,4902361,6218889,5856514,-21.16,-16.29,11121250,12221713,-9.0,-
3167,大量,274811,364317,217854,-24.56,26.14,639128,427499,49.5,-
4526,東台,507377,817420,589056,-37.92,-13.86,1324797,1142074,15.99,-
4532,瑞智,1590008,2075590,1630095,-23.39,-2.45,3665598,2957066,23.96,-
4540,全球傳動,207807,237300,185846,-12.42,11.81,445107,278436,59.85,"市場需求提昇以及公司積極拓展業務,致營收較去年同期成長59.86%"
4555,氣立,96244,137191,74333,-29.84,29.47,233435,150016,55.6,自動化需求強勁
4562,穎漢,96773,109567,106713,-11.67,-9.31,206340,215726,-4.35,-
4564,元翎,183750,213363,126736,-13.87,44.98,397113,245913,61.48,本月營收較去年同期增加主要係因出貨增加所致
4566,時碩工業,231164,339473,229848,-31.9,0.57,570637,501717,13.73,-
4576,大銀微系統,176817,210720,124816,-16.08,41.66,387537,243138,59.38,訂單增加，產能持續提升，致本期累計營收較去年同期成長59.39%
8222,寶一,71998,74647,59263,-3.54,21.48,146645,133403,9.92,-
8374,羅昇,202226,357771,278317,-43.47,-27.33,559997,548114,2.16,-
8996,高力,93351,161682,122057,-42.26,-23.51,255033,317616,-19.7,-
1603,華電,163796,249315,166262,-34.3,-1.48,413111,358942,15.09,-
1604,聲寶,519397,705825,464162,-26.41,11.89,1225222,1153618,6.2,-
1605,華新,10962080,24364725,11459081,-55.0,-4.33,35326805,22884408,54.37,本年累積營收較去年累積增加，主係本年1月認列售樓收入所致
1608,華榮,655132,755884,507319,-13.32,29.13,1411016,1012189,39.4,-
1609,大亞,966461,1744424,1094413,-44.59,-11.69,2710885,2192754,23.62,-
1611,中電,159142,274528,186225,-42.03,-14.54,433670,421276,2.94,-
1612,宏泰,294427,311863,291016,-5.59,1.17,606290,480251,26.24,-
1614,三洋電,374925,438409,314121,-14.48,19.35,813334,733036,10.95,-
1615,大山,260141,276965,180328,-6.07,44.25,537106,329015,63.24,"本月配合客戶訂單交期,電力電纜出貨量較去年同期增加。"
1616,億泰,274339,243899,198042,12.48,38.52,518238,350730,47.75,-
1617,榮星,180955,359858,234060,-49.71,-22.68,540814,415805,30.06,-
1618,合機,81493,208651,110576,-60.94,-26.3,290144,193528,49.92,-
4930,燦星網,585879,840317,738022,-30.27,-20.61,1426196,1935196,-26.3,-
5283,禾聯碩,323310,389450,262252,-16.98,23.28,712759,748301,-4.74,-
1708,東鹼,307868,386931,295686,-20.43,4.11,694799,592061,17.35,-
1709,和益,908344,756509,731671,20.07,24.14,1664853,1455120,14.41,-
1710,東聯,2541816,2377805,2506748,6.89,1.39,4919621,4919566,0.0,無
1711,永光,583013,820864,732229,-28.97,-20.37,1403877,1450734,-3.22,-
1712,興農,1204726,1349423,1197870,-10.72,0.57,2554149,2465763,3.58,-
1713,國化,35392,86868,48775,-59.25,-27.43,122260,92009,32.87,-
