公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
3583,辛耘,96177,0,61966,,55.2,292102,242269,20.56
3588,通嘉,93542,78017,90026,19.89,3.9,250075,250149,-0.02
3598,奕力,965298,584919,741604,65.03,30.16,2095452,1794714,16.75
3686,達能,102111,109571,580592,-6.8,-82.41,295011,1564263,-81.14
4919,新唐科技,593986,512285,578394,15.94,2.69,1587928,1630938,-2.63
4952,凌通科技,221472,133234,314029,66.22,-29.47,480417,677607,-29.1
5269,祥碩科技,164522,150970,161934,8.97,1.59,445966,343164,29.95
5305,敦南科技,560275,509427,586073,9.98,-4.4,1527621,1645714,-7.17
5471,松翰科技,350989,206841,317912,69.69,10.4,730227,778593,-6.21
6202,盛群,284439,253324,310456,12.28,-8.38,721255,805832,-10.49
6239,力成,2210190,2389760,3153979,-7.51,-29.92,7031560,9391662,-25.12
6243,迅杰,97456,68115,128472,43.07,-24.14,218709,284254,-23.05
6257,矽格,331890,316363,379409,4.9,-12.52,969943,1066860,-9.08
6271,同欣電子,519963,504043,516638,3.15,0.64,1447178,1509933,-4.15
6286,立錡,935814,854327,876847,9.53,6.72,2607704,2641937,-1.29
8016,矽創電子,417865,317174,437851,31.74,-4.56,992616,1018420,-2.53
8081,致新,434948,348364,484965,24.85,-10.31,1103663,1262247,-12.56
8110,華東,652243,530344,692758,22.98,-5.84,1696108,1960753,-13.49
8131,福懋科技,1044373,921687,1046405,13.31,-0.19,2772034,3024871,-8.35
8150,南茂科技,1337359,1269927,1361365,5.3,-1.76,3883889,3903639,-0.5
8261,富鼎,251913,209891,299763,20.02,-15.96,643745,784172,-17.9
8271,宇瞻科技,766291,637080,817205,20.28,-6.23,1946795,2274997,-14.42
2301,光寶科技,6941825,5810627,8571505,19.46,-19.01,18216928,22945474,-20.6
2305,全友電腦,10068,13097,20192,-23.12,-50.13,26766,46575,-42.53
2324,仁寶電腦,52059607,50251809,66417105,3.59,-21.61,139544368,162860857,-14.31
2331,精英,4571107,3396151,6154952,34.59,-25.73,10835913,14218944,-23.79
2352,佳世達,6424265,6251559,5771108,2.76,11.31,19106414,15760021,21.23
2353,宏��,31753963,37537311,40752933,-15.4,-22.08,96492393,102169711,-5.55
2356,英業達,26003194,29270858,26606737,-11.16,-2.26,82652519,77259835,6.97
2357,華碩,29793812,27597827,24248845,7.95,22.86,79210359,58330303,35.79
2358,廷鑫,12107,14896,80147,-18.72,-84.89,43627,230926,-81.1
2361,鴻友科技,96335,67164,79542,43.43,21.11,243771,202677,20.27
2362,藍天,810257,822522,964854,-1.49,-16.02,2320075,2633652,-11.9
2364,倫飛電腦,152968,96342,250578,58.77,-38.95,348094,486210,-28.4
2365,昆盈企業,625442,466702,805937,34.01,-22.39,1679192,2023668,-17.02
2376,技嘉,3333354,3319210,4648520,0.42,-28.29,9378643,12391371,-24.31
2377,微星科技,5822357,5070234,8930815,14.83,-34.8,15153093,20794460,-27.12
2380,虹光精密,208389,215416,331689,-3.26,-37.17,596258,787890,-24.32
2382,廣達,75875795,69631413,109651249,8.96,-30.8,223540341,242494597,-7.81
2385,群光電子,1455272,1361917,1536644,6.85,-5.29,4065203,3885346,4.62
2387,精元電腦,146189,136170,202163,7.35,-27.68,453931,497926,-8.83
2395,研華,1718917,1448209,1859995,18.69,-7.58,4282179,4455823,-3.89
2397,友通資訊,145285,115466,156512,25.82,-7.17,373393,395768,-5.65
2399,映泰,528501,431017,686273,22.61,-22.98,1337067,1844639,-27.51
2405,浩鑫,179936,118019,377969,52.46,-52.39,466245,775826,-39.9
2417,圓剛,125366,112729,134193,11.21,-6.57,377037,387936,-2.8
2424,隴華電子,7091,11234,13142,-36.87,-46.04,28948,56335,-48.61
2425,承啟,157405,55440,147140,183.91,6.97,231202,430422,-46.28
2442,新美齊,49090,42774,36601,14.76,34.12,154335,84977,81.61
2465,麗臺科技,194827,158094,224942,23.23,-13.38,516237,546848,-5.59
3002,歐格電子,40411,42627,37546,-5.19,7.63,119133,102833,15.85
3005,神基科技,362678,434379,386173,-16.5,-6.08,1158331,1098962,5.4
3013,晟銘電子,210002,207097,328924,1.4,-36.15,569998,830466,-31.36
3017,奇鋐科技,909874,798529,1049657,13.94,-13.31,2346740,2617847,-10.35
3022,威強電,329277,238346,625103,38.15,-47.32,795019,1770653,-55.1
3046,建��,171186,135769,157438,26.08,8.73,433266,406639,6.54
3057,喬鼎資訊,129058,145767,100653,-11.46,28.22,397847,270215,47.23
3060,銘異,737452,517108,490934,42.61,50.21,1876423,1300049,44.33
3231,緯創,63317159,52096482,47748001,21.53,32.6,161151637,118910431,35.52
3416,融程電訊,100290,91141,113297,10.03,-11.48,276658,319746,-13.47
3494,誠研科技,168469,118286,149962,42.42,12.34,409527,392918,4.22
3515,華擎,887118,776621,1013904,14.22,-12.5,2293237,2618538,-12.42
3701,大眾投控,1853,1859,3648,-0.32,-49.2,5591,10910,-48.75
4915,致伸,2833151,2990919,3437067,-5.27,-17.57,9146844,8367930,9.3
4916,事欣科,156474,124717,120785,25.46,29.54,401614,339004,18.46
4938,和碩,37817197,40528584,26328743,-6.69,43.63,116078904,63533298,82.7
6117,迎廣科技,262848,207809,285196,26.48,-7.83,646016,720105,-10.28
6128,上福全球,113393,110605,147421,2.52,-23.08,305155,377491,-19.16
6166,凌華科技,418012,262129,336789,59.46,24.11,921186,898624,2.51
6172,互億科技,18252,17121,38671,6.6,-52.8,50553,86817,-41.77
6206,飛捷,297962,274510,233777,8.54,27.45,798838,657803,21.44
6230,超眾,201881,187748,249743,7.52,-19.16,555032,638435,-13.06
6235,華孚科技,23128,20734,13421,11.54,72.32,58345,44501,31.1
6277,宏正科,264282,249167,292069,6.06,-9.51,679566,643829,5.55
8114,振樺電子,148576,129577,145348,14.66,2.22,421429,347352,21.32
8163,達方電子,1159303,1044054,1033089,11.03,12.21,3164743,2857955,10.73
8210,勤誠興業,287527,163740,209038,75.59,37.54,614275,513810,19.55
9912,偉聯,43242,32691,50376,32.27,-14.16,111747,136146,-17.92
2323,中環,1514870,1304948,1316583,16.08,15.06,3821948,3400598,12.39
2340,光磊,554557,526317,608301,5.36,-8.83,1550883,1864986,-16.84
2349,錸德科技,1065574,1142532,1189773,-6.73,-10.43,3153186,3123116,0.96
2374,佳能,4140892,3731562,5113053,10.96,-19.01,9590531,10624329,-9.73
2384,勝華科技,10487125,9376777,8383068,11.84,25.09,28693842,21210995,35.27
2393,億光電子,1376571,1221417,1460627,12.7,-5.75,3745400,3737717,0.2
2406,國碩科技,243285,238120,220118,2.16,10.52,743088,502786,47.79
2409,友達,30250053,26668671,34236261,13.42,-11.64,77571501,88289958,-12.14
2426,鼎元,242996,205977,321953,17.97,-24.52,623089,809087,-22.98
2438,翔耀實業,2213,1083,15779,104.33,-85.97,4113,27435,-85.0
2448,晶電,1435965,1185086,1698298,21.16,-15.44,3601187,4447615,-19.03
2466,冠西電,61370,57231,100258,7.23,-38.78,166036,277085,-40.07
2475,華映,3623691,3597189,5628274,0.73,-35.61,10027370,14846077,-32.45
2486,一詮精密,270446,250582,303047,7.92,-10.75,768613,885589,-13.2
2489,瑞軒,3831677,3434317,5098206,11.57,-24.84,10466645,13462940,-22.25
2491,吉祥全,37268,24561,31058,51.73,19.99,78729,77125,2.07
2499,東貝光電,408053,318156,550457,28.25,-25.87,995173,1621327,-38.61
3008,大立光,1280966,1090569,1172576,17.45,9.24,3487552,2965472,17.6
3019,亞洲光學,470097,358501,374912,31.12,25.38,1176851,904311,30.13
3024,憶聲電子,12,0,60472,,-99.98,4950,90319,-94.51
3031,佰鴻工業,322983,262420,414141,23.07,-22.01,771365,1027244,-24.9
3038,全台,298210,300092,393873,-0.62,-24.28,860878,1179199,-26.99
3049,和鑫,170490,217465,567869,-21.6,-69.97,501700,1240882,-59.56
3050,鈺德科技,85811,83844,105807,2.34,-18.89,245167,297727,-17.65
3051,力特光電,324531,325546,378067,-0.31,-14.16,951449,1138647,-16.44
3059,華晶科技,2824106,1999765,3065891,41.22,-7.88,5780150,5350389,8.03
3149,正達國際,640711,651427,476406,-1.64,34.48,1918730,1220958,57.14
3356,奇偶科技,150535,139023,145324,8.28,3.58,392040,333669,17.49
3383,新世紀,271303,230839,391716,17.52,-30.73,685461,1037648,-33.94
3406,玉晶光,1006954,1025636,553720,-1.82,81.85,3018537,1316909,129.21
3454,晶睿,226198,211367,189092,7.01,19.62,631312,473461,33.33
3481,群創光電,40395997,36419186,45253544,10.91,-10.73,107293338,121640891,-11.79
3504,揚明光學,277499,271587,410126,2.17,-32.33,797408,1169694,-31.82
3514,昱晶能源,1424292,1180137,2253981,20.68,-36.8,3783694,6255147,-39.51
3535,晶彩科,5172,65053,40987,-92.04,-87.38,138434,101498,36.39
3536,誠創科技,17021,5526,58963,208.01,-71.13,25347,140763,-81.99
3557,嘉威光電,84592,59018,130258,43.33,-35.05,190150,348237,-45.39
3561,昇陽科,697707,541263,1688513,28.9,-58.67,1693889,4948565,-65.77
3573,穎台,327031,260548,410377,25.51,-20.3,891350,1220043,-26.94
3576,新日光,1231483,1017953,2371390,20.97,-48.06,3099705,7258128,-57.29
3584,介面光電,277643,229874,523272,20.78,-46.94,838997,1195491,-29.81
3591,艾笛森,213606,196280,258251,8.82,-17.28,595579,660909,-9.88
3593,力銘,194207,151498,307274,28.19,-36.79,457378,927377,-50.68
3622,洋華,918530,844023,1418517,8.82,-35.24,2539411,3578673,-29.04
3669,圓展,134834,97081,151346,38.88,-10.91,298342,414268,-27.98
3698,隆達,784567,721482,740982,8.74,5.88,2111653,1742753,21.16
4934,太極能源,334015,353748,529662,-5.57,-36.93,955038,1534947,-37.78
4942,嘉彰,65095,54729,134609,18.94,-51.64,168588,307277,-45.13
4956,光鋐,134965,97789,106996,38.01,26.14,295772,276190,7.09
4960,奇美材料,1609067,1330761,1376164,20.91,16.92,4917346,4146715,18.58
4976,佳凌,161267,133827,113905,20.5,41.58,409741,291127,40.74
5234,達興,263625,215997,250804,22.05,5.11,706610,723448,-2.32
5259,清惠,37636,48740,60469,-22.78,-37.75,113765,138023,-17.57
5484,慧友電子,120410,129681,132028,-7.14,-8.79,343550,325053,5.69
6116,彩晶,2898846,2625246,3531451,10.42,-17.91,8260341,10532395,-21.57
6120,達運,1961386,1717857,1484681,14.17,32.1,5358620,4434327,20.84
6131,悠克電子,96107,78549,135489,22.35,-29.06,257266,304407,-15.48
6164,華興電子,119115,78072,114814,52.57,3.74,263478,275806,-4.46
6168,宏齊科技,317560,244756,408274,29.74,-22.21,777243,1080803,-28.08
6176,瑞儀光電,419248,543227,379591,-22.82,10.44,1159904,1074836,7.91
6209,今國光學,416610,311947,228096,33.55,82.64,947864,722082,31.26
6225,天瀚,20139,17923,47547,12.36,-57.64,60391,167270,-63.89
6226,光鼎電子,56791,41395,68971,37.19,-17.65,132654,171878,-22.82
6278,台表科,342854,305012,438993,12.4,-21.89,954967,1097627,-12.99
6289,華上光電,64633,50172,73958,28.82,-12.6,162123,238628,-32.06
8072,陞泰,258551,222930,271938,15.97,-4.92,682875,772299,-11.57
8105,凌巨,1306958,1156566,1341602,13.0,-2.58,3320953,3283693,1.13
8215,明基材料,1307816,1225656,1710079,6.7,-23.52,3845019,4960448,-22.48
2314,台揚科技,678007,628247,634493,7.92,6.85,1931387,1865065,3.55
2321,東訊,567874,549761,675017,3.29,-15.87,1628159,1751975,-7.06
2332,友訊科技,322147,307880,262804,4.63,22.58,924186,714948,29.26
2345,智邦科技,1807199,2037607,1424070,-11.3,26.9,5099940,3776117,35.05
2412,中華電,15416933,15502317,15342942,-0.55,0.48,47744257,47584160,0.33
2419,仲琦,664258,600289,455836,10.65,45.72,1826636,1316683,38.73
2439,美律,697140,547464,521522,27.33,33.67,1727614,1236984,39.66
2444,友旺科技,156168,166148,168703,-6.0,-7.43,503589,482390,4.39
2450,神腦,2624726,2943990,2127087,-10.84,23.39,8769678,6198638,41.47
2455,全新,242278,222038,209127,9.11,15.85,692579,581416,19.11
2485,兆赫電子,734766,570688,1000065,28.75,-26.52,2043362,2635608,-22.47
2496,卓越成功,13891,8017,5791,73.26,139.87,37800,14066,168.73
2498,宏達電,30248612,18600321,35322281,62.62,-14.36,64957333,101018948,-35.69
3025,星通,69839,50942,71840,37.09,-2.78,155903,181175,-13.94
3027,盛達電業,105381,65113,95092,61.84,10.82,250965,242078,3.67
3045,台灣大,5459336,5339167,5288579,2.25,3.22,16583592,15252720,8.72
3047,訊舟科技,351310,274194,310711,28.12,13.06,920180,875964,5.04
3062,建漢科技,885736,783500,1482582,13.04,-40.25,2239727,3270481,-31.51
3311,閎暉,320077,296395,612417,7.99,-47.73,1042316,1622942,-35.77
3380,明泰科技,2371204,1838092,2011129,29.0,17.9,5905249,5285311,11.72
3419,譁裕實業,105204,88283,142180,19.16,-26.0,267456,344992,-22.47
3596,智易科技,845212,1034478,1317881,-18.29,-35.86,2802489,3853505,-27.27
3682,亞太電信,2186438,2163876,2011240,1.04,8.71,6682955,6094521,9.65
3694,海華科技,741164,631183,500882,17.42,47.97,1881527,1244862,51.14
3704,合勤控,-22439,122581,135429,-118.3,-116.56,-99013,654305,-115.13
4904,遠傳,5799144,5725044,5125368,1.29,13.14,17658700,14759987,19.63
4906,正文,2112270,1740371,2361580,21.36,-10.55,5144770,5890621,-12.66
5388,中磊電子,1398103,1187953,848585,17.69,64.75,3528681,2452124,43.9
6136,富爾特,76587,81155,82749,-5.62,-7.44,235049,270890,-13.23
6142,友勁科技,1094879,960515,1125276,13.98,-2.7,2639608,2805293,-5.9
6152,百一電子,721800,412249,783752,75.08,-7.9,1559090,1962445,-20.55
6216,居易,88821,66889,85250,32.78,4.18,187839,180385,4.13
6283,淳安電子,19815,17412,36341,13.8,-45.47,53716,84443,-36.38
6285,啟�眲鴔�,2942594,2371681,2500006,24.07,17.7,7299174,7338117,-0.53
8011,台通,121471,115601,145181,5.07,-16.33,361896,329755,9.74
8101,華冠通訊,1707362,1477613,1874469,15.54,-8.91,4486400,4818057,-6.88
1471,首利,591782,469496,705189,26.04,-16.08,1503081,1587605,-5.32
1582,信錦,127619,83091,118905,53.58,7.32,291509,378615,-23.0
2059,川湖,159687,166293,162465,-3.97,-1.7,457183,418745,9.17
2308,台達電,3408552,2334359,3051815,46.01,11.68,7927288,7691238,3.06
2313,華通,1431406,1389340,1689489,3.02,-15.27,4086462,4434289,-7.84
2316,楠梓電,321745,302301,315576,6.43,1.95,908184,909152,-0.1
2327,國巨,1073623,956132,1061222,12.28,1.16,2700083,2861349,-5.63
2328,廣宇,704010,527648,415303,33.42,69.51,1817588,1128609,61.04
2355,敬鵬,1248508,1153460,1157945,8.24,7.82,3570536,3205010,11.4
2367,燿華,846203,734887,945691,15.14,-10.52,2292195,2677779,-14.39
2368,金像電,1199122,1050262,1285201,14.17,-6.69,3217134,3208663,0.26
2375,智寶,32902,19243,26092,70.98,26.09,66713,80549,-17.17
2383,台光電子,406616,345689,440451,17.62,-7.68,1053426,1256963,-16.19
2392,正崴,4177478,3928340,4740977,6.34,-11.88,11972407,11964041,0.06
2402,毅嘉科技,349006,298436,224842,16.94,55.22,1033352,653171,58.2
2413,環科,262799,225360,322319,16.61,-18.46,704232,769346,-8.46
2415,錩新,88225,66382,75557,32.9,16.76,210667,189083,11.41
2420,新巨,312538,241682,365014,29.31,-14.37,777774,862874,-9.86
2421,建準電機,482429,403960,451718,19.42,6.79,1218280,1193191,2.1
2428,興勤電子,228109,189027,234348,20.67,-2.66,591475,593870,-0.4
2429,銘旺科,82603,33964,48936,143.2,68.79,163401,126057,29.62
2431,聯昌電子,235886,181187,163145,30.18,44.58,558377,440186,26.85
2437,旺詮,100220,91117,108701,9.99,-7.8,257606,270455,-4.75
2440,太空梭,139031,136480,170571,1.86,-18.49,376152,470090,-19.98
2443,新利虹,1930,1989,83777,-2.96,-97.69,16772,253877,-93.39
2456,奇力新,214936,175555,194370,22.43,10.58,556235,502499,10.69
2457,飛宏科技,983646,756783,1323284,29.97,-25.66,2354974,3333831,-29.36
2460,建通精密,107228,101308,197102,5.84,-45.59,284954,512542,-44.4
2462,良得電,404843,334712,386284,20.95,4.8,1036968,871203,19.02
2467,志聖工業,186241,158177,285664,17.74,-34.8,525696,655643,-19.81
2472,立隆電子,407840,303885,375491,34.2,8.61,1015162,922232,10.07
2476,鉅祥,108655,107656,114786,0.92,-5.34,299171,290617,2.94
2478,大毅,178917,168705,267308,6.05,-33.06,451352,651794,-30.75
2483,百容,97854,81396,119171,20.21,-17.88,247373,307788,-19.62
2484,希華,189274,154996,208389,22.11,-9.17,481894,512060,-5.89
2492,華新科,488078,426543,740314,14.42,-34.07,1250199,1903903,-34.33
2493,揚博科技,173091,163968,189588,5.56,-8.7,525079,545557,-3.75
3003,健和興,216613,176257,205876,22.89,5.21,578205,507302,13.97
3011,今皓,54878,71475,49354,-23.22,11.19,171559,152173,12.73
3015,全漢,1260635,1096271,1156669,14.99,8.98,3440523,3228588,6.56
3021,鴻名企業,61760,34642,38423,78.28,60.73,142591,103622,37.6
3023,信邦電子,180068,146993,205189,22.5,-12.24,483254,534632,-9.6
3026,禾伸堂,1061288,922479,1253238,15.04,-15.31,2821608,3390700,-16.78
3032,偉訓科技,201740,159253,224031,26.67,-9.94,504985,466999,8.13
3037,欣興電子,3807931,3503702,4361135,8.68,-12.68,10782061,12043743,-10.47
3042,晶技,791490,703751,727779,12.46,8.75,2100733,2081786,0.91
3044,健鼎科技,352723,273421,451883,29.0,-21.94,888354,1139765,-22.05
3058,立德電子,473813,381408,455542,24.22,4.01,1202688,1140167,5.48
3090,日電貿,157822,137838,205921,14.49,-23.35,422592,518201,-18.45
3229,晟鈦,65610,58772,88355,11.63,-25.74,169686,225345,-24.69
3296,勝德國際,394811,293788,200772,34.38,96.64,893480,562228,58.91
3308,聯德電子,302908,232110,316624,30.5,-4.33,639013,808963,-21.0
3338,泰碩電子,175917,136228,206107,29.13,-14.64,486353,481306,1.04
3376,新日興,229999,198929,214134,15.61,7.4,562470,643031,-12.52
3432,台端,56895,46767,74265,21.65,-23.38,148931,185558,-19.73
3501,維熹科技,359571,310664,353708,15.74,1.65,956338,924645,3.42
3533,嘉澤端子,665170,512540,629965,29.77,5.58,1679225,1571103,6.88
3550,聯穎,142842,136773,224561,4.43,-36.39,365459,582599,-37.27
3605,宏致,258429,201602,258446,28.18,-0.0,663200,611791,8.4
3607,谷崧,399981,368742,498611,8.47,-19.78,1045992,1347409,-22.37
3645,達邁,101248,102302,94714,-1.03,6.89,308954,258192,19.66
3653,健策,274835,251402,354372,9.32,-22.44,768026,887307,-13.44
3679,新至陞,265585,187968,283204,41.29,-6.22,658321,711926,-7.52
4999,鑫禾,49037,43367,61723,13.07,-20.55,132712,116203,14.2
5469,瀚宇博德,208640,168447,189795,23.86,9.92,503605,493703,2.0
6108,競國實業,227175,208406,209479,9.0,8.44,606493,604446,0.33
6115,鎰勝,521640,430742,548662,21.1,-4.92,1384428,1395544,-0.79
6133,金橋科技,114697,86138,85258,33.15,34.52,295019,217555,35.6
6141,柏承科技,64798,63046,95581,2.77,-32.2,182162,243087,-25.06
6153,嘉聯益,980656,774553,652332,26.6,50.33,2647526,1653735,60.09
6155,鈞寶,50519,42332,70303,19.33,-28.14,125275,151198,-17.14
6165,捷泰精密,35590,20710,35921,71.84,-0.92,79935,112752,-29.1
6191,精成科技,1523528,1315443,2561311,15.81,-40.51,4046194,7249549,-44.18
6197,佳必琪,220505,146398,240916,50.62,-8.47,498841,605883,-17.66
6205,詮欣,138647,104295,142266,32.93,-2.54,365747,378669,-3.41
6213,聯茂,423345,432468,470150,-2.1,-9.95,1142708,1346817,-15.15
6224,聚鼎,122892,104274,129142,17.85,-4.83,318344,326275,-2.43
6251,定穎電子,726446,661920,923862,9.74,-21.36,2061794,2379500,-13.35
6269,台郡科技,684070,925793,534624,-26.1,27.95,2415930,1376265,75.54
6282,康舒,1843609,1497545,1640266,23.1,12.39,4806322,4298952,11.8
8039,台虹科技,417989,402363,391456,3.88,6.77,1219493,1168358,4.37
8046,南電,2742495,2161643,2958411,26.87,-7.29,7216443,8413635,-14.22
8103,瀚荃,154691,113627,129717,36.13,19.25,358241,322001,11.25
8213,志超,1862020,1578237,1260736,17.98,47.69,4932176,3502336,40.82
8249,菱光科技,424397,416195,447585,1.97,-5.18,1182446,1101705,7.32
2347,聯強國際,4867164,4896984,5473348,-0.6,-11.07,14761220,15154402,-2.59
2348,海悅,15056,17402,27329,-13.48,-44.9,45948,78251,-41.28
