公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,11023422,9750141,8370478,13.05,31.69,35202634,29550250,19.12,-
1102,亞泥,7188266,6395353,5218646,12.39,37.74,23762145,17739190,33.95,-
1103,嘉泥,170887,173573,132940,-1.54,28.54,642144,731446,-12.2,-
1104,環泥,385013,437497,358213,-11.99,7.48,1551110,1458868,6.32,-
1108,幸福,280705,314840,292915,-10.84,-4.16,1113366,1185340,-6.07,-
1109,信大,545209,402999,481754,35.28,13.17,1606589,1451756,10.66,-
1110,東泥,117755,161920,113910,-27.27,3.37,530247,466577,13.64,-
1201,味全,1497842,1380961,1331729,8.46,12.47,5400590,4939607,9.33,-
1203,味王,482643,506069,456889,-4.62,5.63,1938471,2021921,-4.12,-
1210,大成,5558027,5059713,6297791,9.84,-11.74,22757130,24808667,-8.26,-
1213,大飲,36719,34897,35724,5.22,2.78,185809,198924,-6.59,-
1215,卜蜂,1686807,1711634,1525910,-1.45,10.54,6644047,6308245,5.32,-
1216,統一,35313668,35875546,32149960,-1.56,9.84,139601931,128279112,8.82,-
1217,愛之味,252532,364432,271972,-30.7,-7.14,1280966,1206388,6.18,-
1218,泰山,656563,656123,584450,0.06,12.33,2524487,2451835,2.96,-
1219,福壽,1019797,1053098,836562,-3.16,21.9,3890159,3664966,6.14,-
1220,台榮,201953,204990,155625,-1.48,29.76,776481,652536,18.99,-
1225,福懋油,897122,974488,892975,-7.93,0.46,3691793,3524177,4.75,-
1227,佳格,1389082,1437583,1712813,-3.37,-18.9,8803555,8203993,7.3,-
1229,聯華,402230,448994,398574,-10.41,0.91,1626672,1539578,5.65,2018年起本公司遵循IFRS15揭露合併營收，同時將去年同期重分類表達。
1231,聯華食,532319,627092,499142,-15.11,6.64,2549269,2262038,12.69,-
1232,大統益,1392479,1502080,1340101,-7.29,3.9,5510197,5728803,-3.81,-
1233,天仁,166293,166183,166068,0.06,0.13,721446,716247,0.72,-
1234,黑松,667340,678377,517614,-1.62,28.92,2983108,2727254,9.38,-
1235,興泰,2039,2540,4245,-19.72,-51.96,8072,14855,-45.66,"本公司轉型以生產水產飼料為主,適逢水產淡季故營收較低"
1236,宏亞,122198,143298,117521,-14.72,3.97,693741,565287,22.72,-
1702,南僑,1479443,1454207,1347081,1.73,9.82,5743810,5138827,11.77,-
1737,臺鹽,213260,253495,233373,-15.87,-8.61,894648,889196,0.61,-
1301,台塑,19555897,20898368,16546119,-6.42,18.19,73723265,64342116,14.58,-
1303,南亞,27904180,29059122,24262987,-3.97,15.0,110124171,96939140,13.6,-
1304,台聚,5025991,5226687,4640413,-3.83,8.3,19690628,18541353,6.19,-
1305,華夏,1031531,1401774,1155362,-26.41,-10.71,5175728,4846556,6.79,-
1307,三芳,725122,1004127,801013,-27.78,-9.47,3110484,3502637,-11.19,-
1308,亞聚,511607,490319,495433,4.34,3.26,1837750,2026082,-9.29,-
1309,台達化,1926644,1713650,1540756,12.42,25.04,6767398,6064267,11.59,-
1310,台苯,1293172,1332672,1200740,-2.96,7.69,5297474,4719489,12.24,-
1312,國喬,1834146,2196810,1760962,-16.5,4.15,8248774,7155270,15.28,-
1313,聯成,5740646,5523532,4175351,3.93,37.48,19354629,14748114,31.23,-
1314,中石化,3058618,3286055,2549563,-6.92,19.96,12558803,11566312,8.58,-
1315,達新,160132,197072,190479,-18.74,-15.93,730866,885862,-17.49,-
1321,大洋,385970,416662,347491,-7.36,11.07,1575772,1400837,12.48,-
1323,永裕,318127,304887,253875,4.34,25.3,1143577,961869,18.89,-
1324,地球,93946,106782,98944,-12.02,-5.05,355006,385231,-7.84,-
1325,恆大,62915,82253,67473,-23.51,-6.75,292039,295224,-1.07,-
1326,台化,33118193,35158316,27618994,-5.8,19.91,132074745,116878525,13.0,-
4306,炎洲,1945496,2035199,1496411,-4.4,30.01,6968673,5658917,23.14,-
1402,遠東新,16960937,16832612,16923687,0.76,0.22,68440671,67288927,1.71,-
1409,新纖,3502648,3629757,3127166,-3.5,12.0,12724740,11841683,7.45,-
1410,南染,43453,47210,43576,-7.95,-0.28,166392,176353,-5.64,-
1413,宏洲,270618,294758,256265,-8.18,5.6,1171846,1007946,16.26,-
1414,東和,71220,119362,77816,-40.33,-8.47,332692,311388,6.84,-
