公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10216799,9473250,10596314,7.84,-3.58,32192882,35952645,-10.45,-
1102,亞泥,6751585,5077457,8434811,32.97,-19.95,19890466,27825416,-28.51,-
1103,嘉泥,158812,179493,160751,-11.52,-1.2,654146,613142,6.68,-
1104,環泥,481205,479717,418992,0.31,14.84,1734963,1606289,8.01,-
1108,幸福,404198,418037,323834,-3.31,24.81,1508918,1158181,30.28,-
1109,信大,772697,488590,753252,58.14,2.58,1937778,2113686,-8.32,-
1110,東泥,145822,146412,118229,-0.4,23.33,533766,535268,-0.28,-
1201,味全,1473407,1423557,1695994,3.5,-13.12,5447749,6236394,-12.64,-
1203,味王,481367,564047,469207,-14.65,2.59,2064457,1971389,4.72,-
1210,大成,6180161,6233854,6424220,-0.86,-3.79,24436887,24702328,-1.07,-
1213,大飲,22416,24268,28570,-7.63,-21.54,102482,160968,-36.33,-
1215,卜蜂,1851960,1911231,1739496,-3.1,6.46,7093153,6774793,4.69,-
1216,統一,34946280,35948254,36918812,-2.78,-5.34,143211145,144694685,-1.02,-
1217,愛之味,291186,444287,287677,-34.45,1.21,1443667,1283957,12.43,-
1218,泰山,630513,661552,592778,-4.69,6.36,2534680,2366233,7.11,-
1219,福壽,1017898,1060891,1038477,-4.05,-1.98,4007636,4008884,-0.03,-
1220,台榮,215302,222238,209667,-3.12,2.68,817212,822950,-0.69,-
1225,福懋油,856010,886030,889193,-3.38,-3.73,3377302,3366963,0.3,-
1227,佳格,2977463,2246948,1776586,32.51,67.59,9648896,9113752,5.87,本月營收增加主係來自於大陸子公司之營收貢獻
1229,聯華,748609,786115,616100,-4.77,21.5,2795638,1844754,51.54,本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,646251,700011,642774,-7.67,0.54,2744297,2760844,-0.59,-
1232,大統益,1259038,1364616,1328619,-7.73,-5.23,5332720,5487892,-2.82,-
