公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10228796,10489337,10707234,-2.48,-4.46,77441616,79221132,-2.24,-
1102,亞泥,7203378,7813300,7180291,-7.8,0.32,58814366,53211805,10.52,-
1103,嘉泥,162363,159044,173642,2.08,-6.49,1211851,1328998,-8.81,-
1104,環泥,380445,398238,354949,-4.46,7.18,3160150,3020700,4.61,-
1108,幸福,298541,313198,255469,-4.67,16.85,2347192,2204042,6.49,-
1109,信大,727862,597879,598648,21.74,21.58,4897910,4026230,21.65,-
1110,東泥,120521,114772,98994,5.0,21.74,1016890,1048434,-3.0,-
1201,味全,2010851,1850126,1927383,8.68,4.33,13635540,12642068,7.85,-
1203,味王,573610,552813,571897,3.76,0.29,4204042,4011557,4.79,-
1210,大成,6927433,6491269,6280981,6.71,10.29,50656618,47138044,7.46,-
1213,大飲,50864,64562,85863,-21.21,-40.76,341430,465453,-26.64,-
1215,卜蜂,1835593,1745142,1918613,5.18,-4.32,13766503,14037519,-1.93,-
1216,統一,41324567,40267551,39945627,2.62,3.45,303861038,292719779,3.8,-
1217,愛之味,637949,482920,668101,32.1,-4.51,3173089,3121769,1.64,-
1218,泰山,833163,861667,795209,-3.3,4.77,5414254,5433962,-0.36,-
1219,福壽,999824,1038836,981360,-3.75,1.88,8050290,7779276,3.48,-
1220,台榮,261871,277390,273493,-5.59,-4.24,1845748,1703633,8.34,-
1225,福懋油,927042,962604,985283,-3.69,-5.91,7001107,7406929,-5.47,-
1227,佳格,3045171,2206623,2232603,38.0,36.39,18659414,16461845,13.34,-
1229,聯華,1240355,696166,434439,78.16,185.5,5188026,3356039,54.58,本公司本年度合併營收成長主因自4月起納入子公司神通電腦及神通資訊營收所致；本月因神通電腦認列轉投資公司股利收入增加所致。
1231,聯華食,789158,791473,780853,-0.29,1.06,5729857,5312967,7.84,-
1232,大統益,1503403,1423850,1441081,5.58,4.32,11158144,11255299,-0.86,-
1233,天仁,198165,181089,196867,9.42,0.65,1488528,1461866,1.82,-
1234,黑松,942073,908599,969168,3.68,-2.79,6001899,6236766,-3.76,-
1235,興泰,6382,3771,27967,69.23,-77.18,23524,44758,-47.44,"合併投資公司獲配現金股利較去年同期減少21,095仟元"
1236,宏亞,170372,145523,164105,17.07,3.81,1136349,1231991,-7.76,-
1702,南僑,1544160,1466893,1560429,5.26,-1.04,11878443,11908120,-0.24,-
1737,臺鹽,258901,259498,265445,-0.23,-2.46,1913368,2036198,-6.03,-
1301,台塑,16949937,17511155,19797535,-3.2,-14.38,144042455,155937166,-7.62,-
1303,南亞,23781522,24563010,29664186,-3.18,-19.83,191116403,226768841,-15.72,-
1304,台聚,4735910,4769245,5093455,-0.69,-7.01,37500001,40757803,-7.99,-
1305,華夏,1381919,1320523,1133349,4.64,21.93,10284758,10245181,0.38,-
1307,三芳,941448,882453,893616,6.68,5.35,6815251,6232552,9.34,-
1308,亞聚,528587,554435,525019,-4.66,0.67,4478212,4008648,11.71,-
1309,台達化,1432733,1461710,1924519,-1.98,-25.55,11976264,14724754,-18.66,-
1310,台苯,1075426,1137754,1294233,-5.47,-16.9,8462421,10539350,-19.7,-
1312,國喬,1621653,1842861,2311477,-12.0,-29.84,14011790,16953287,-17.35,-
1313,聯成,4947933,5581587,4977365,-11.35,-0.59,41795787,39383914,6.12,-
1314,中石化,2850755,2522461,3622886,13.01,-21.31,21808473,26251378,-16.92,-
1315,達新,237353,260865,265681,-9.01,-10.66,1616449,1705517,-5.22,-
1321,大洋,429246,417127,413740,2.9,3.74,3086528,3246437,-4.92,-
1323,永裕,295515,308168,319818,-4.1,-7.59,2353083,2457789,-4.26,-
1324,地球,92566,90435,102001,2.35,-9.24,766879,763962,0.38,-
1325,恆大,52577,63019,81972,-16.56,-35.85,535427,588193,-8.97,-
1326,台化,25985347,27457611,36401692,-5.36,-28.61,226741849,269349677,-15.81,-
4306,炎洲,1434164,1386702,1755164,3.42,-18.28,10764088,13470951,-20.09,-
1402,遠東新,20288593,21072415,20938571,-3.71,-3.1,169985006,145719142,16.65,-
1409,新纖,3357589,3386398,3866882,-0.85,-13.17,26863837,28489761,-5.7,-
1410,南染,35635,33496,42748,6.38,-16.63,269456,351118,-23.25,-
1413,宏洲,214577,279551,303730,-23.24,-29.35,2184375,2391487,-8.66,-
1414,東和,61659,80951,83006,-23.83,-25.71,570739,668966,-14.68,-
1417,嘉裕,113433,117389,84836,-3.36,33.7,930656,971697,-4.22,-
1418,東華,13287,19541,23738,-32.0,-44.02,174787,535815,-67.37,因去年亞克力棉主原料聚丙烯腈為上漲走勢，所以客戶增加訂單備料，致去年同期的營收增加。
1419,新紡,166996,126294,153048,32.22,9.11,1162539,978873,18.76,-
1423,利華,41673,49882,56376,-16.45,-26.08,356042,534779,-33.42,-
1434,福懋,3896673,3680586,3878122,5.87,0.47,31666854,30034201,5.43,-
1439,中和,10921,8634,12818,26.48,-14.79,125843,174670,-27.95,-
1440,南紡,1875976,2169047,2222815,-13.51,-15.6,15664997,16801794,-6.76,-
1441,大東,120391,137235,134285,-12.27,-10.34,992312,1094579,-9.34,-
1443,立益,57781,54516,95132,5.98,-39.26,454792,814172,-44.14,-
1444,力麗,1060625,987427,1135244,7.41,-6.57,8305700,8377696,-0.85,-
1445,大宇,88424,110523,130091,-19.99,-32.02,922184,1071455,-13.93,-
1446,宏和,45462,44354,46418,2.49,-2.05,315263,300094,5.05,-
1447,力鵬,1074439,1332260,1507242,-19.35,-28.71,10164624,12428395,-18.21,-
1449,佳和,198862,224870,225322,-11.56,-11.74,1595288,1606869,-0.72,-
1451,年興,723471,705526,767244,2.54,-5.7,5741554,5572806,3.02,-
1452,宏益,150673,166503,238247,-9.5,-36.75,1342276,1445406,-7.13,-
1453,大將,37,37,2130,0.0,-98.26,576,25820,-97.76,本月及本年營收減少，係因紗支產品及建案餘屋銷售減少所致。
1454,台富,137104,173865,172731,-21.14,-20.62,1294891,1305272,-0.79,-
1455,集盛,955462,1051785,1301144,-9.15,-26.56,8555582,10702293,-20.05,-
1456,怡華,24891,72306,27796,-65.57,-10.45,567082,310136,82.84,本年累計認列建設收入較去年累計增加所致
1457,宜進,394054,427458,496673,-7.81,-20.66,3479257,3732610,-6.78,-
1459,聯發,213846,257252,328243,-16.87,-34.85,2216389,2394931,-7.45,-
1460,宏遠,717053,554500,774710,29.31,-7.44,5530197,5885221,-6.03,-
