公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,7087046,7454905,7026214,-4.93,0.86,63024723,69118305,-8.81,-
1102,亞泥,5078411,5106282,5546527,-0.54,-8.43,44103219,49119242,-10.21,-
1103,嘉泥,277340,196746,189109,40.96,46.65,2104580,1957522,7.51,-
1104,環泥,293590,388895,423675,-24.5,-30.7,3362715,3770793,-10.82,-
1108,幸福,335445,388420,340734,-13.63,-1.55,3163694,3770395,-16.09,-
1109,信大,345658,364687,442774,-5.21,-21.93,3025703,3204962,-5.59,-
1110,東泥,83555,103040,138827,-18.91,-39.81,1087711,1371851,-20.71,-
1201,味全,1672012,1763703,1806688,-5.19,-7.45,13300809,16194079,-17.86,-
1203,味王,507478,578616,610679,-12.29,-16.89,4742645,5133913,-7.62,-
1210,大成,6539518,6489143,6972451,0.77,-6.2,55212859,58981604,-6.38,-
1213,大飲,48340,93287,55527,-48.18,-12.94,535679,602035,-11.02,-
1215,卜蜂,1532451,1630587,1443831,-6.01,6.13,13327847,12374527,7.7,-
1216,統一,35517051,37381315,36509184,-4.98,-2.71,319022454,320959530,-0.6,-
1217,愛之味,337564,599499,391263,-43.69,-13.72,3313449,3839226,-13.69,自104年9月17日起第一生技(股)公司已非本公司合併個體，故合併營收已不含第一生技(股)公司。
1218,泰山,721550,841131,695403,-14.21,3.75,6194611,6258916,-1.02,-
1219,福壽,863652,907307,779711,-4.81,10.76,8017916,7127863,12.48,-
1220,台榮,202700,261883,276814,-22.59,-26.77,2125278,2429945,-12.53,-
1225,福懋油,849522,953134,810949,-10.87,4.75,7927814,8051490,-1.53,-
1227,佳格,2646459,2422743,2853657,9.23,-7.26,19546996,19233848,1.62,-
1229,聯華,415700,441131,462141,-5.76,-10.04,3948512,3928006,0.52,-
1231,聯華食,544213,593523,512395,-8.3,6.2,4954966,4893025,1.26,-
1232,大統益,1412122,1602248,1546848,-11.86,-8.7,12725711,13366089,-4.79,-
1233,天仁,172743,181825,189576,-4.99,-8.87,1600563,1602983,-0.15,-
1234,黑松,833496,966108,531454,-13.72,56.83,6629514,4830128,37.25,主係新增代理銷售金酒公司50度以上金門高粱酒所致。
1235,興泰,19746,16186,9342,21.99,111.36,102389,78929,29.72,"本月合併投資公司認列股利收入13,282仟元,去年同期列於業外收入"
1236,宏亞,224374,154371,261371,45.34,-14.15,1474381,1696054,-13.06,-
1702,南僑,1388798,1441299,1418137,-3.64,-2.06,12008925,11473501,4.66,-
1737,臺鹽,236086,270980,234238,-12.87,0.78,2097654,2097132,0.02,-
1301,台塑,13095242,14230738,16019259,-7.97,-18.25,129726099,145699706,-10.96,-
1303,南亞,22981375,23196039,23791206,-0.92,-3.4,202614025,232854191,-12.98,-
1304,台聚,4093903,4336897,4338635,-5.6,-5.64,38766003,39583756,-2.06,-
1305,華夏,1051260,1162677,1117747,-9.58,-5.94,10653368,10309963,3.33,-
1307,三芳,982022,933705,1049710,5.17,-6.44,8284911,8477455,-2.27,-
1308,亞聚,449147,491768,422117,-8.66,6.4,4022583,3722114,8.07,-
1309,台達化,1256667,1362449,1345178,-7.76,-6.57,11712422,13192809,-11.22,-
1310,台苯,1128310,1186674,990435,-4.91,13.92,10267068,9766655,5.12,-
1312,國喬,1568418,1791530,1327978,-12.45,18.1,14116630,15755013,-10.39,-
1313,聯成,3499966,3156485,3647022,10.88,-4.03,29185678,33466265,-12.79,-
1314,中石化,2414307,2726599,1731956,-11.45,39.39,19085037,21480373,-11.15,-
1315,達新,265971,286951,250520,-7.31,6.16,2230040,2072823,7.58,-
1321,大洋,361813,413115,347137,-12.41,4.22,3302085,3651171,-9.56,-
1323,永裕,279824,266134,257680,5.14,8.59,2349414,2272964,3.36,-
1324,地球,90397,99112,110016,-8.79,-17.83,909828,970832,-6.28,-
1325,恆大,74969,70147,96833,6.87,-22.57,726263,810474,-10.39,-
1326,台化,25432717,26534767,25828273,-4.15,-1.53,237013521,250678904,-5.45,-
4306,炎洲,1856833,1967253,1486324,-5.61,24.92,14035019,13392093,4.8,-
1402,遠東新,17283161,17983108,17521804,-3.89,-1.36,159458489,160565519,-0.68,-
1409,新纖,2728297,2930419,2932187,-6.89,-6.95,25411434,27607535,-7.95,-
1410,南染,40621,54357,47588,-25.26,-14.64,454762,476100,-4.48,-
1413,宏洲,175256,204154,212372,-14.15,-17.47,1612657,1916974,-15.87,-
1414,東和,85769,91930,93035,-6.7,-7.8,741675,848076,-12.54,-
1417,嘉裕,199434,248005,294642,-19.58,-32.31,2287755,2635344,-13.18,-
1418,東華,112330,98737,144150,13.76,-22.07,1280292,1041939,22.87,-
1419,新紡,122262,110161,106974,10.98,14.29,941939,775649,21.43,-
1423,利華,38302,58904,48281,-34.97,-20.66,499065,489214,2.01,-
1434,福懋,3210671,3237872,3479075,-0.84,-7.71,30325459,32892431,-7.8,-
1439,中和,15375,33540,25452,-54.15,-39.59,262001,266426,-1.66,-
1440,南紡,1675633,1945355,1779656,-13.86,-5.84,14466217,16672049,-13.23,-
1441,大東,124549,131161,171895,-5.04,-27.54,1212555,1411867,-14.11,-
1443,立益,108464,119958,112427,-9.58,-3.52,898625,984646,-8.73,-
1444,力麗,735091,765388,828452,-3.95,-11.26,7133573,7886032,-9.54,-
1445,大宇,116352,141535,150951,-17.79,-22.92,1242508,1384542,-10.25,-
1446,宏和,109942,100632,77044,9.25,42.7,789013,634414,24.36,-
1447,力鵬,1069477,1339542,1303340,-20.16,-17.94,10392941,13174966,-21.11,-
1449,佳和,281686,300500,274667,-6.26,2.55,2232083,2181616,2.31,-
1451,年興,983006,1116109,1068566,-11.92,-8.0,9848196,9634133,2.22,-
1452,宏益,134342,181760,150599,-26.08,-10.79,1458667,1522589,-4.19,-
1453,大將,4901,7222,3714,-32.13,31.96,42260,307439,-86.25,本年累計營收減少，係因北投首驛建案去年累計有13戶交屋入帳，而本年累計並無建案入帳。
1454,台富,134524,151139,166652,-10.99,-19.27,1374767,1607037,-14.45,-
1455,集盛,954490,1119441,1069727,-14.73,-10.77,9438414,11492164,-17.87,-
1456,怡華,40875,42761,46596,-4.41,-12.27,342726,432767,-20.8,-
1457,宜進,347954,384991,447656,-9.62,-22.27,3441106,3085695,11.51,-
1459,聯發,204005,254847,318840,-19.95,-36.01,2140815,2940447,-27.19,-
1460,宏遠,878255,807089,781506,8.81,12.37,6408384,6016343,6.51,-
