公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,5000692,7502141,5085162,-33.34,-1.66,12502833,14479402,-13.65,-
1102,亞泥,2851105,5210319,3165899,-45.27,-9.94,8061424,11071636,-27.18,-
1103,嘉泥,150813,165029,108448,-8.61,39.06,315842,285508,10.62,-
1104,環泥,414075,359966,270638,15.03,52.99,774041,750157,3.18,108年2月適逢農曆春節，工作天數較少。
1108,幸福,390288,296395,168065,31.67,132.22,686683,521254,31.73,因去年同期適逢農曆春節假期發貨天數較少外，本月因部分同業設備維修出貨量下降，惟整體市場需求上升，致本公司發貨量增加。
1109,信大,199776,476715,149960,-58.09,33.21,676491,818852,-17.38,-
1110,東泥,115270,126262,82927,-8.7,39.0,241532,269220,-10.28,-
1201,味全,1108658,1442127,1358770,-23.12,-18.4,2550785,2942263,-13.3,-
1203,味王,502344,516699,443171,-2.77,13.35,1019043,987278,3.21,-
1210,大成,5847338,6175533,4971488,-5.31,17.61,12022872,12148001,-1.03,-
1213,大飲,23944,31854,39925,-24.83,-40.02,55798,103351,-46.01,-
1215,卜蜂,1643656,1686306,1463626,-2.52,12.3,3329962,3349095,-0.57,-
1216,統一,30787526,41529085,29826477,-25.86,3.22,72316611,70970886,1.89,-
1217,愛之味,302786,405408,303197,-25.31,-0.13,708194,682708,3.73,-
1218,泰山,505641,736974,467918,-31.38,8.06,1242615,1174402,5.8,-
1219,福壽,911889,1016959,715431,-10.33,27.46,1928847,1915246,0.71,-
1220,台榮,178161,201511,143511,-11.58,24.14,379672,405248,-6.31,-
1225,福懋油,785185,850077,633413,-7.63,23.96,1635262,1597513,2.36,-
1227,佳格,1493010,2931475,1388035,-49.06,7.56,4424485,5750169,-23.05,-
1229,聯華,658504,602410,314549,9.31,109.34,1260914,807728,56.1,本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,514965,883070,572959,-41.68,-10.12,1398035,1486417,-5.94,-
1232,大統益,1229139,1479927,1101574,-16.94,11.58,2709066,2721711,-0.46,-
1233,天仁,147563,223889,161835,-34.09,-8.81,371452,388180,-4.3,-
1234,黑松,524531,831335,611984,-36.9,-14.29,1355866,1601397,-15.33,-
1235,興泰,1285,1350,1114,-4.81,15.35,2635,2866,-8.06,-
1236,宏亞,86037,208484,78912,-58.73,9.02,294521,405860,-27.43,-
1702,南僑,847574,1492225,983725,-43.2,-13.84,2339799,2702256,-13.41,-
1737,臺鹽,233536,230456,164679,1.33,41.81,463992,439290,5.62,-
1301,台塑,12760661,13858050,14815825,-7.91,-13.87,26618712,34316734,-22.43,-
1303,南亞,19999005,22313695,20957969,-10.37,-4.57,42312700,45952842,-7.92,-
1304,台聚,3643881,3557870,3725362,2.41,-2.18,7201751,8729943,-17.5,-
1305,華夏,1269527,1042016,881123,21.83,44.08,2311543,2074359,11.43,-
1307,三芳,833964,748887,692269,11.36,20.46,1582851,1602944,-1.25,-
1308,亞聚,430415,383724,477215,12.16,-9.8,814139,1097396,-25.81,-
1309,台達化,890685,1033894,1250603,-13.85,-28.77,1924579,2997167,-35.78,-
1310,台苯,510293,768429,848455,-33.59,-39.85,1278722,1966412,-34.97,-
1312,國喬,1028691,1471941,1454364,-30.11,-29.26,2500632,3359000,-25.55,-
